Year,Month,Match,Player Name,Club Name,country Name,Position,Jersey_No,Nationality,apperances,goals scored,goals assist,total shots,shots on target,fouls made,goals saved,goals conceded(stopped),total penalty,successful penalty,salary
2012,August,Club,Juan Manuel,Real Sociedad,NA,CAM,82,Spain,8,7,8,59,35,2,11,24,7,3,15193.72
2012,September,Club,Juan Manuel,Real Sociedad,NA,CAM,82,Spain,8,5,4,75,50,1,25,24,8,1,15193.72
2012,October,Club,Juan Manuel,Real Sociedad,NA,CAM,82,Spain,8,5,3,73,33,4,30,28,4,1,15193.72
2012,November,Club,Juan Manuel,Real Sociedad,NA,CAM,82,Spain,8,5,1,53,45,1,13,17,3,1,15193.72
2012,December,Club,Juan Manuel,Real Sociedad,NA,CAM,82,Spain,8,11,8,62,44,8,28,12,9,7,15193.72
2010,January,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,1,68,46,13,28,16,0,0,4894.59
2010,February,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,7,54,49,9,27,29,0,0,4894.59
2010,March,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,2,73,35,4,22,27,0,0,4894.59
2010,April,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,6,71,35,10,12,18,0,0,4894.59
2010,May,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,4,57,38,5,15,28,0,0,4894.59
2010,June,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,8,78,41,12,25,22,0,0,4894.59
2010,July,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,4,65,37,12,10,25,0,0,4894.59
2010,August,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,7,69,33,14,20,27,0,0,4894.59
2010,September,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,6,78,45,9,10,26,0,0,4894.59
2010,October,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,3,70,35,12,27,13,0,0,4894.59
2010,November,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,10,4,65,44,12,29,26,5,3,4894.59
2010,December,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,8,57,31,13,17,25,0,0,4894.59
2011,January,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,5,6,66,45,9,20,10,4,2,7650.00
2011,February,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,5,2,52,31,3,24,28,4,2,7650.00
2011,March,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,3,8,55,37,6,28,30,5,1,7650.00
2011,April,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,6,5,67,34,5,26,14,5,4,7650.00
2011,May,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,4,8,74,39,2,25,10,4,2,7650.00
2011,June,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,5,4,77,49,1,21,23,4,3,7650.00
2011,July,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,5,2,55,43,9,23,27,5,3,7650.00
2011,August,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,2,2,56,46,4,23,11,1,0,7650.00
2011,September,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,3,7,55,38,5,16,15,2,1,7650.00
2011,October,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,3,2,65,36,4,29,22,2,1,7650.00
2011,November,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,6,2,56,34,9,19,27,5,4,7650.00
2011,December,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,2,8,74,40,1,21,30,2,0,7650.00
2012,January,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,7,4,51,45,10,12,12,6,5,6000.59
2012,February,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,5,2,78,47,3,16,10,4,3,6000.59
2012,March,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,3,8,77,48,9,12,24,2,1,6000.59
2012,April,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,8,7,78,37,1,21,13,10,6,6000.59
2012,May,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,4,3,70,37,9,10,12,3,2,6000.59
2012,June,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,2,8,50,34,2,13,21,5,0,6000.59
2012,July,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,4,6,57,46,2,25,13,4,2,6000.59
2012,August,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,5,5,52,49,8,12,28,5,3,6000.59
2012,September,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,8,7,76,33,2,13,21,10,6,6000.59
2012,October,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,2,7,67,33,3,11,28,10,0,6000.59
2012,November,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,2,3,79,42,10,17,18,2,0,6000.59
2012,December,International,Kayler Navas,NA,Mexico,GK,75,Mexico,8,2,2,80,35,9,22,25,2,0,6000.59
2010,January,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,7,3,69,36,3,13,20,0,0,7650.00
2010,February,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,0,6,67,34,2,25,24,3,1,7650.00
2010,March,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,4,6,53,42,10,26,26,2,0,7650.00
2010,April,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,3,2,71,41,4,22,20,2,2,7650.00
2010,May,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,5,7,64,50,1,24,29,4,3,7650.00
2010,June,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,1,2,60,48,9,27,23,4,4,7650.00
2010,July,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,3,5,67,48,0,20,21,3,2,7650.00
2010,August,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,6,3,70,42,7,26,12,6,2,7650.00
2010,September,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,0,2,72,49,7,27,28,1,1,7650.00
2010,October,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,7,5,52,32,5,14,24,0,0,7650.00
2010,November,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,0,1,59,38,6,19,25,7,5,7650.00
2010,December,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,4,8,73,38,0,26,11,1,0,7650.00
2011,January,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,5,3,61,31,2,23,26,3,2,6000.59
2011,February,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,12,6,62,49,9,20,23,7,4,6000.59
2011,March,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,4,2,63,40,5,25,13,2,2,6000.59
2011,April,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,8,2,76,32,7,22,15,6,2,6000.59
2011,May,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,10,5,66,41,5,15,24,9,4,6000.59
2011,June,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,8,7,77,31,7,19,22,3,2,6000.59
2011,July,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,5,8,58,38,7,10,10,3,3,6000.59
2011,August,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,13,2,73,31,0,21,16,9,5,6000.59
2011,September,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,5,7,57,39,0,30,15,1,0,6000.59
2011,October,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,8,6,72,32,9,11,17,3,2,6000.59
2011,November,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,7,3,62,47,2,30,11,4,2,6000.59
2011,December,Club,Kayler Navas, Atheletico Madrid,NA,GK,75,Mexico,8,13,1,57,31,1,25,17,10,2,6000.59
2012,January,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,4,5,56,43,3,29,17,9,0,4894.59
2012,February,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,7,3,56,35,5,20,12,6,3,4894.59
2012,March,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,8,4,71,43,2,24,18,9,4,4894.59
2012,April,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,6,1,55,36,7,22,22,2,2,4894.59
2012,May,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,8,2,78,43,1,28,23,10,4,4894.59
2012,June,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,7,2,65,35,0,11,12,9,3,4894.59
2012,July,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,7,4,77,37,5,16,22,5,3,4894.59
2012,August,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,5,6,62,39,1,10,22,1,1,4894.59
2012,September,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,4,4,77,34,8,26,20,3,0,4894.59
2012,October,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,12,6,78,45,10,23,18,9,8,4894.59
2012,November,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,4,2,66,33,6,16,15,2,0,4894.59
2012,December,Club,Kayler Navas,Levante,NA,GK,75,Mexico,8,12,6,66,50,1,30,24,8,8,4894.59
2010,January,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,2,56,36,12,17,25,0,0,14571.68
2010,February,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,8,80,49,10,15,20,0,0,14571.68
2010,March,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,5,78,45,11,25,10,0,0,14571.68
2010,April,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,9,5,72,33,9,21,25,2,2,14571.68
2010,May,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,3,67,43,8,11,14,0,0,14571.68
2010,June,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,11,6,76,40,12,16,21,6,4,14571.68
2010,July,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,6,50,33,12,21,30,0,0,14571.68
2010,August,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,3,72,43,12,12,23,0,0,14571.68
2010,September,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,8,72,49,7,26,14,0,0,14571.68
2010,October,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,1,50,30,12,19,13,0,0,14571.68
2010,November,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,1,56,35,9,26,28,0,0,14571.68
2010,December,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,4,74,36,12,21,16,0,0,14571.68
2011,January,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,5,6,67,47,0,13,25,4,0,17564.00
2011,February,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,4,3,66,31,7,27,24,5,2,17564.00
2011,March,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,2,6,68,47,5,20,14,2,0,17564.00
2011,April,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,4,7,61,47,4,12,29,3,2,17564.00
2011,May,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,2,6,62,44,5,25,27,1,0,17564.00
2011,June,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,4,3,61,34,10,29,19,4,2,17564.00
2011,July,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,6,3,61,32,6,24,15,5,4,17564.00
2011,August,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,2,6,73,34,1,23,15,1,0,17564.00
2011,September,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,3,8,51,35,10,23,15,2,1,17564.00
2011,October,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,5,3,80,45,4,28,13,5,3,17564.00
2011,November,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,3,6,76,46,1,24,15,2,1,17564.00
2011,December,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,2,1,53,33,1,22,21,5,0,17564.00
2012,January,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,7,7,79,41,4,17,28,6,5,15940.68
2012,February,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,5,6,51,30,10,21,16,5,3,15940.68
2012,March,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,4,4,50,45,9,30,20,2,2,15940.68
2012,April,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,5,2,60,50,10,12,17,5,3,15940.68
2012,May,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,3,2,57,48,7,19,14,9,1,15940.68
2012,June,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,4,5,63,30,1,22,29,7,2,15940.68
2012,July,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,6,4,75,35,2,28,22,10,4,15940.68
2012,August,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,2,1,64,44,1,14,26,2,0,15940.68
2012,September,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,4,3,70,39,8,22,21,5,2,15940.68
2012,October,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,2,8,74,40,4,30,10,3,0,15940.68
2012,November,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,2,6,51,33,4,16,20,2,0,15940.68
2012,December,International,Lani Hoffman,NA,Spain,LB,55,Spain,8,8,4,78,48,6,13,29,9,6,15940.68
2010,January,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,1,5,55,50,6,11,19,1,1,17564.00
2010,February,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,2,3,70,38,1,26,27,3,3,17564.00
2010,March,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,8,3,56,35,8,30,27,5,5,17564.00
2010,April,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,8,6,68,37,1,16,19,4,4,17564.00
2010,May,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,4,8,62,34,9,11,13,2,2,17564.00
2010,June,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,5,8,70,50,4,28,26,6,5,17564.00
2010,July,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,1,1,76,37,9,12,23,7,7,17564.00
2010,August,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,8,4,55,31,9,22,25,0,0,17564.00
2010,September,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,8,4,51,36,1,27,13,1,1,17564.00
2010,October,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,3,5,50,38,10,11,27,9,8,17564.00
2010,November,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,1,8,74,38,5,21,27,7,7,17564.00
2010,December,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,5,5,66,35,5,13,18,5,5,17564.00
2011,January,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,7,6,50,33,8,20,29,5,2,15940.68
2011,February,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,5,5,77,43,2,14,21,3,2,15940.68
2011,March,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,9,3,80,47,2,20,26,8,6,15940.68
2011,April,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,12,4,55,48,4,23,21,10,2,15940.68
2011,May,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,13,4,58,50,2,22,24,10,9,15940.68
2011,June,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,7,4,54,34,1,17,22,4,2,15940.68
2011,July,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,8,3,74,34,8,21,21,5,1,15940.68
2011,August,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,12,2,73,32,8,28,22,9,5,15940.68
2011,September,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,12,6,72,47,3,16,19,8,3,15940.68
2011,October,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,12,7,59,33,2,27,25,7,4,15940.68
2011,November,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,9,7,60,48,10,20,12,6,2,15940.68
2011,December,Club,Lani Hoffman,Bayern Munich,NA,LB,55,Spain,8,5,1,60,35,2,11,24,2,1,15940.68
2012,January,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,6,8,69,46,5,20,25,7,2,14571.68
2012,February,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,4,3,58,39,9,12,16,4,0,14571.68
2012,March,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,5,3,50,32,4,20,22,4,1,14571.68
2012,April,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,6,2,51,34,6,13,18,2,2,14571.68
2012,May,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,5,7,71,31,3,19,15,9,1,14571.68
2012,June,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,10,4,72,41,2,12,11,7,6,14571.68
2012,July,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,6,1,74,44,4,24,30,2,2,14571.68
2012,August,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,8,1,65,38,6,10,20,9,4,14571.68
2012,September,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,7,7,68,33,9,16,19,4,3,14571.68
2012,October,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,4,3,65,46,9,17,26,6,0,14571.68
2012,November,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,5,8,51,45,8,17,14,2,1,14571.68
2012,December,Club,Lani Hoffman,Sunderland,NA,LB,55,Spain,8,5,7,60,43,3,19,27,1,1,14571.68
2010,January,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,5,51,45,4,13,23,0,0,9739.46
2010,February,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,13,5,51,41,11,10,29,4,6,9739.46
2010,March,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,8,67,47,10,28,28,0,0,9739.46
2010,April,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,1,69,32,10,22,15,0,0,9739.46
2010,May,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,10,4,65,35,12,10,13,3,3,9739.46
2010,June,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,3,63,36,22,15,13,0,0,9739.46
2010,July,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,5,64,44,6,27,30,0,0,9739.46
2010,August,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,3,55,36,21,24,12,0,0,9739.46
2010,September,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,3,77,34,8,19,27,0,0,9739.46
2010,October,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,8,77,48,14,22,27,0,0,9739.46
2010,November,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,1,62,48,13,12,29,0,0,9739.46
2010,December,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,4,58,48,9,29,28,0,0,9739.46
2011,January,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,6,7,77,46,6,23,30,5,3,10000.00
2011,February,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,7,6,53,37,0,26,23,5,1,10000.00
2011,March,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,4,5,58,33,2,13,25,5,2,10000.00
2011,April,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,2,4,76,48,9,22,12,4,0,10000.00
2011,May,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,2,4,62,39,10,27,29,4,0,10000.00
2011,June,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,3,5,65,34,8,14,29,2,1,10000.00
2011,July,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,4,2,52,50,10,28,11,5,2,10000.00
2011,August,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,2,4,53,48,7,11,26,2,0,10000.00
2011,September,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,4,7,61,47,6,21,18,3,2,10000.00
2011,October,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,3,2,64,41,7,20,18,2,1,10000.00
2011,November,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,3,1,51,42,3,14,21,3,1,10000.00
2011,December,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,2,3,57,35,3,14,30,3,0,10000.00
2012,January,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,10,7,54,45,4,11,16,6,8,8779.46
2012,February,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,3,1,80,37,0,26,28,8,1,8779.46
2012,March,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,10,2,51,38,8,27,18,10,8,8779.46
2012,April,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,3,1,71,48,7,28,24,1,1,8779.46
2012,May,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,6,6,66,47,3,17,25,9,4,8779.46
2012,June,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,4,3,62,30,5,15,24,6,2,8779.46
2012,July,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,4,2,67,37,5,15,28,3,2,8779.46
2012,August,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,3,4,68,39,8,28,20,6,1,8779.46
2012,September,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,2,1,74,49,3,10,26,4,0,8779.46
2012,October,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,8,6,59,39,2,10,18,10,6,8779.46
2012,November,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,2,2,70,31,1,19,18,1,0,8779.46
2012,December,International,Lindegaard,NA,Argentina,GK,11,Argentina,8,4,3,77,37,6,21,27,7,2,8779.46
2010,January,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,5,8,75,41,1,12,28,3,3,10000.00
2010,February,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,4,1,71,43,8,14,24,2,2,10000.00
2010,March,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,7,4,69,39,10,24,18,2,2,10000.00
2010,April,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,0,2,66,30,2,27,28,3,3,10000.00
2010,May,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,3,3,50,32,3,30,16,2,2,10000.00
2010,June,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,6,6,79,33,1,22,16,5,3,10000.00
2010,July,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,8,7,67,43,1,15,24,4,4,10000.00
2010,August,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,8,3,70,42,8,28,24,10,9,10000.00
2010,September,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,6,5,58,48,5,29,20,7,7,10000.00
2010,October,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,1,7,64,46,1,15,21,8,8,10000.00
2010,November,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,6,5,77,39,8,25,23,3,3,10000.00
2010,December,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,2,1,71,35,6,25,17,5,4,10000.00
2011,January,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,4,5,75,50,6,24,24,3,2,8779.46
2011,February,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,6,2,72,35,7,26,18,5,2,8779.46
2011,March,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,9,1,69,31,4,11,27,7,6,8779.46
2011,April,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,17,3,71,36,3,23,16,6,5,8779.46
2011,May,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,7,8,75,50,2,30,17,3,1,8779.46
2011,June,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,12,5,72,38,8,19,30,10,9,8779.46
2011,July,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,13,5,72,30,10,25,15,11,6,8779.46
2011,August,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,11,6,80,39,0,25,24,9,8,8779.46
2011,September,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,9,6,50,44,0,26,28,7,2,8779.46
2011,October,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,12,7,79,31,9,19,17,10,6,8779.46
2011,November,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,13,8,76,36,0,14,20,10,4,8779.46
2011,December,Club,Lindegaard,Sevilla FC,NA,GK,11,Argentina,8,12,2,51,44,3,18,13,9,3,8779.46
2012,January,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,6,6,54,33,4,15,17,6,2,9739.46
2012,February,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,4,3,53,49,7,24,19,2,0,9739.46
2012,March,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,7,6,76,42,0,22,21,3,3,9739.46
2012,April,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,6,3,59,47,1,21,17,2,2,9739.46
2012,May,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,7,8,75,47,5,14,19,8,3,9739.46
2012,June,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,11,7,78,39,2,29,30,10,7,9739.46
2012,July,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,7,6,78,32,1,17,27,9,3,9739.46
2012,August,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,6,6,53,46,6,26,22,3,2,9739.46
2012,September,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,12,7,71,35,10,11,18,8,8,9739.46
2012,October,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,5,2,67,37,7,16,12,10,1,9739.46
2012,November,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,4,7,65,45,3,18,12,3,0,9739.46
2012,December,Club,Lindegaard,Valencia,NA,GK,11,Argentina,8,9,3,74,32,4,27,15,10,5,9739.46
2010,January,International,Ronaldo,NA,Portugal,F,33,Portugal,8,9,1,74,35,11,16,24,2,2,6614.72
2010,February,International,Ronaldo,NA,Portugal,F,33,Portugal,8,7,5,67,47,10,12,25,0,0,6614.72
2010,March,International,Ronaldo,NA,Portugal,F,33,Portugal,8,7,6,60,43,12,24,20,0,0,6614.72
2010,April,International,Ronaldo,NA,Portugal,F,33,Portugal,8,9,7,72,33,13,25,12,3,2,6614.72
2010,May,International,Ronaldo,NA,Portugal,F,33,Portugal,8,7,7,54,42,9,11,27,0,0,6614.72
2010,June,International,Ronaldo,NA,Portugal,F,33,Portugal,8,7,1,79,40,8,25,11,0,0,6614.72
2010,July,International,Ronaldo,NA,Portugal,F,33,Portugal,8,7,2,55,41,12,27,29,0,0,6614.72
2010,August,International,Ronaldo,NA,Portugal,F,33,Portugal,8,7,7,52,49,12,20,28,0,0,6614.72
2010,September,International,Ronaldo,NA,Portugal,F,33,Portugal,8,7,2,68,31,5,26,10,0,0,6614.72
2010,October,International,Ronaldo,NA,Portugal,F,33,Portugal,8,8,4,60,35,12,13,22,1,1,6614.72
2010,November,International,Ronaldo,NA,Portugal,F,33,Portugal,8,7,1,70,30,12,12,30,0,0,6614.72
2010,December,International,Ronaldo,NA,Portugal,F,33,Portugal,8,8,1,53,43,12,13,26,1,1,6614.72
2011,January,International,Ronaldo,NA,Portugal,F,33,Portugal,8,7,5,50,35,2,13,15,4,2,3235.00
2011,February,International,Ronaldo,NA,Portugal,F,33,Portugal,8,8,4,77,44,9,25,17,1,0,3235.00
